link	id	title	author	nsfw	genre	size	tags	images	text	rating	timestamp	price	manifest_info
https://picoplanetdev.itch.io/stick-it-together	637017	Stick It Together	PicoPlanetDev	-	Adventure	66 MB	-	https://img.itch.zone/aW1nLzM0MDYwNjYuanBlZw==/315x250%23c/8VPUxg.jpeg,https://img.itch.zone/aW1hZ2UvNjM3MDE3LzM0MDYwNjguanBlZw==/347x500/mVUMUq.jpeg,https://img.itch.zone/aW1hZ2UvNjM3MDE3LzM0MDYwNzEuanBlZw==/347x500/P%2FMkRV.jpeg,https://img.itch.zone/aW1hZ2UvNjM3MDE3LzM0MDYwNjcuanBlZw==/347x500/Xd6%2FEy.jpeg,https://img.itch.zone/aW1hZ2UvNjM3MDE3LzM0MDYwNzAuanBlZw==/347x500/RU8Slm.jpeg,https://img.itch.zone/aW1hZ2UvNjM3MDE3LzM0MDYwNjkuanBlZw==/347x500/PBc0BJ.jpeg	When you're camping, sticks are abundant and surprisingly useful!	-	1588853220	-	gear,head
https://bitspacedevelopment.itch.io/mrtk-quest-hand-tracking	635365	MRTK Quest Hand Tracking	Bit Space Development	-	-	264 MB	mrtk, oculus, Oculus Quest, prototype	https://img.itch.zone/aW1nLzMzOTQ2OTUucG5n/315x250%23c/zv26Kh.png,https://img.itch.zone/aW1hZ2UvNjM1MzY1LzMzOTQ2OTYucG5n/347x500/1lZztJ.png,https://img.itch.zone/aW1hZ2UvNjM1MzY1LzMzOTQ2OTcucG5n/347x500/3jtRZj.png,https://img.itch.zone/aW1hZ2UvNjM1MzY1LzMzOTQ2OTgucG5n/347x500/s4fKBC.png	MRTK Quest Implementation with hand tracking	-	1588705980	-	gear,head,hands
https://kosmosschool.itch.io/snap-blocks	631108	Snap Blocks	Kosmos School	-	-	15 MB	art, builder, Creative, lego, Oculus Quest, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM0MjUzNDcucG5n/315x250%23c/HkwFie.png,https://img.itch.zone/aW1hZ2UvNjMxMTA4LzM2NjM5NzUuanBn/347x500/MQ7UJn.jpg,https://img.itch.zone/aW1hZ2UvNjMxMTA4LzM2NjM5NzcuanBn/347x500/BtGAwH.jpg,https://img.itch.zone/aW1hZ2UvNjMxMTA4LzM2NjM5NzguanBn/347x500/268VB7.jpg,https://img.itch.zone/aW1hZ2UvNjMxMTA4LzM2NjM5NzkuanBn/347x500/p921D%2B.jpg,https://img.itch.zone/aW1hZ2UvNjMxMTA4LzM3OTAyNTguanBn/347x500/IOzoIh.jpg	Build whatever you desire with blocks in VR.	-	1606188600	-	
https://gwpgearworx.itch.io/rds-carnival-shootout	706069	RD's Carnival Shootout	Gear Worx Productions	-	Shooter	267 MB	Retro, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM5MDU5MjAucG5n/315x250%23c/yJC%2FPz.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzMucG5n/347x500/P3y9gc.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzQucG5n/347x500/BR2Hu6.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzUucG5n/347x500/VYw3WS.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzYucG5n/347x500/9ZPLby.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzcucG5n/347x500/%2FEP79Q.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzgucG5n/347x500/LAnoNH.png,https://img.itch.zone/aW1hZ2UvNzA2MDY5LzM5MDU4MzkucG5n/347x500/Bmstt3.png	-	-	1595220300	-	gear,head
https://bitspacedevelopment.itch.io/bsd-quest-hand-tracked-feast	635342	BSD Quest Hand Tracked Feast	Bit Space Development	-	-	41 MB	Experimental, hand-tracking, Oculus Quest	https://img.itch.zone/aW1nLzMzOTQ1MDcuanBn/315x250%23c/2fEBSb.jpg,https://img.itch.zone/aW1hZ2UvNjM1MzQyLzMzOTQ0NTYuanBn/347x500/xk%2B%2FW1.jpg,https://img.itch.zone/aW1hZ2UvNjM1MzQyLzMzOTQ0NTguanBn/347x500/%2BmSZoN.jpg,https://img.itch.zone/aW1hZ2UvNjM1MzQyLzMzOTQ0NTcuanBn/347x500/%2FuYTd4.jpg	Hand tracking example on the quest	-	1588704420	-	gear,head
https://artspedrohenrl.itch.io/acabana	692194	aCabana	ArtsPedroHenrl	-	Puzzle	152 MB	Horror, Mystery, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM4MTcwOTQucG5n/315x250%23c/ACVee0.png,https://img.itch.zone/aW1hZ2UvNjkyMTk0LzM4MTcwOTcucG5n/347x500/as70c8.png,https://img.itch.zone/aW1hZ2UvNjkyMTk0LzM4MTcwOTgucG5n/347x500/ssZdMr.png,https://img.itch.zone/aW1hZ2UvNjkyMTk0LzM4MTcxMDAucG5n/347x500/0eQ10d.png,https://img.itch.zone/aW1hZ2UvNjkyMTk0LzM4MTcxMDEucG5n/347x500/q7WBJx.png,https://img.itch.zone/aW1hZ2UvNjkyMTk0LzM4MTcxMDMucG5n/347x500/jEJ3H0.png	A mystery has yet to be revealed	-	1602606720	$2.50	-
https://vrgamestudio.itch.io/the-island-odyssey-hi-spec	631458	The Island Odyssey! Hi Spec (VR for Oculus Quest and Quest 2 )	VRGameStudio	-	Puzzle	64 MB	beach, Exploration, nature, quest, sand, sea, Singleplayer, underwater, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMzNzE0NTQucG5n/315x250%23c/DJQD3G.png,https://img.itch.zone/aW1hZ2UvNjMxNDU4LzMzNzE0NzYuanBn/347x500/Cvz7np.jpg,https://img.itch.zone/aW1hZ2UvNjMxNDU4LzMzNzE1MTAuanBn/347x500/s%2F8y%2FG.jpg,https://img.itch.zone/aW1hZ2UvNjMxNDU4LzMzNzE0NjcucG5n/347x500/ftxVHa.png,https://img.itch.zone/aW1hZ2UvNjMxNDU4LzMzNzE1MTIuanBn/347x500/cPsE2H.jpg,https://img.itch.zone/aW1hZ2UvNjMxNDU4LzMzNzE1MTEuanBn/347x500/mr6JJp.jpg	Freely explore this stunning virtual world at your own pace	-	1606398900	$3.99	-
https://aurastudios.itch.io/arrows	631152	Arrows	Aura Studios	-	Action	219 MB	arrows, Low-poly, oculus, Oculus Quest, Oculus Rift, Singleplayer, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3MzM5ODEucG5n/315x250%23c/rtsbh4.png,https://img.itch.zone/aW1hZ2UvNjMxMTUyLzMzOTI4MDYuZ2lm/347x500/sFNUQc.gif,https://img.itch.zone/aW1hZ2UvNjMxMTUyLzMzOTI2ODIucG5n/347x500/bhEOLx.png,https://img.itch.zone/aW1hZ2UvNjMxMTUyLzMzOTI2NzkucG5n/347x500/bcVnU8.png,https://img.itch.zone/aW1hZ2UvNjMxMTUyLzMzOTI2ODEucG5n/347x500/wUh20e.png,https://img.itch.zone/aW1hZ2UvNjMxMTUyLzMzOTI2ODMucG5n/347x500/l6h010.png,https://img.itch.zone/aW1hZ2UvNjMxMTUyLzMzOTI2ODQucG5n/347x500/FBlNk1.png,https://img.itch.zone/aW1nLzMzOTI5MjgucG5n/original/w%2F74Mo.png,https://img.itch.zone/aW1nLzMzOTI5NzIucG5n/original/Q%2FSPIZ.png,https://img.itch.zone/aW1nLzMzOTMwNTcucG5n/original/WxGCDN.png	Defend your villages from Vikings and their Giants using the new fire and icy arrows... and your powerful cannon!	4.0,1	1597768920	-	gear,head
https://novia.itch.io/dance-dance-maker	696906	Dance Dance Maker! - VR game for Oculus Quest	novia	-	Simulation	676 MB	3D, dance, hand-tracking, miku, mmd, Music, Oculus Rift, Virtual Reality (VR), vrchat, vrm	https://img.itch.zone/aW1nLzM4NzEyMTIucG5n/315x250%23c/05BX5D.png,https://img.itch.zone/aW1hZ2UvNjk2OTA2LzM4NzE1ODcucG5n/347x500/Bp4VGP.png,https://img.itch.zone/aW1hZ2UvNjk2OTA2LzM4NzE1OTIucG5n/347x500/ry5oUy.png,https://img.itch.zone/aW1hZ2UvNjk2OTA2LzM4NzE1OTQucG5n/347x500/vVTc1B.png,https://img.itch.zone/aW1hZ2UvNjk2OTA2LzM4NzE1OTcucG5n/347x500/6aOhHL.png,https://img.itch.zone/aW1hZ2UvNjk2OTA2LzM4NzE2MDQucG5n/347x500/lLSGrG.png	VR avatar dance Editor & Player	4.0,1	1603953420	-	gear,head,hands
https://pixelboogie.itch.io/pop-shot	629955	Pop Shot	PixelBoogie	-	Shooter	792 MB	quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMzNjEzMzIucG5n/315x250%23c/YcNxup.png,https://img.itch.zone/aW1hZ2UvNjI5OTU1LzMzNjEzNzIucG5n/347x500/EtNWDm.png,https://img.itch.zone/aW1hZ2UvNjI5OTU1LzMzNjEzNjQucG5n/347x500/EbNgQE.png,https://img.itch.zone/aW1hZ2UvNjI5OTU1LzMzNjEzOTkucG5n/347x500/rSRfkP.png,https://img.itch.zone/aW1hZ2UvNjI5OTU1LzMzNjEzNzQucG5n/347x500/jymPDH.png,https://img.itch.zone/aW1hZ2UvNjI5OTU1LzMzNjEzMzgucG5n/347x500/dhEnjR.png	Pop Shot VR (Quest)	-	1588291080	$9.99	-
https://fivestringstudios.itch.io/god-of-riffs	701381	God of Riffs	fivestringstudios	-	Rhythm	136 MB	Music, Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM5NjYyMDgucG5n/315x250%23c/vWuufK.png,https://img.itch.zone/aW1hZ2UvNzAxMzgxLzQxMTc3NDYucG5n/347x500/XQ9A1L.png,https://img.itch.zone/aW1hZ2UvNzAxMzgxLzQxMzU2NDYuZ2lm/347x500/x6BSd5.gif,https://img.itch.zone/aW1hZ2UvNzAxMzgxLzQxMTc3NDcucG5n/347x500/1rWinp.png,https://img.itch.zone/aW1hZ2UvNzAxMzgxLzQxMTc3NDkucG5n/347x500/sLvkAJ.png,https://img.itch.zone/aW1nLzM5OTY4NjQucG5n/original/dLKVMy.png	God of Riffs is an epic heavy metal rhythm game for VR.	-	1599010020	-	gear,head
https://benthamrealities.itch.io/hermetika-vr	604752	Hermetika VR	Bentham Realities	-	Action	37 MB	Arcade, climbing, Endless, Immersive, infinite-runner, Oculus Quest, Procedural Generation, Singleplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMyNjMwNDEucG5n/315x250%23c/GCxkIt.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjMwNjcucG5n/347x500/4IGZdu.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzM2OTk5NzcuZ2lm/347x500/BsUOtM.gif,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjQ5MjgucG5n/347x500/u0ZSVo.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjQ5MjEucG5n/347x500/uq8Sum.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjQ5MzgucG5n/347x500/fHNbUj.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjQ5MzcucG5n/347x500/VTSlo9.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjQ5MzkucG5n/347x500/L3uJOQ.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzMyNjQ5NDAucG5n/347x500/TpMmov.png,https://img.itch.zone/aW1hZ2UvNjA0NzUyLzM2OTk5ODguZ2lm/347x500/xFHvEa.gif	Frantic vertical endless runner for the Oculus Quest	4.0,3	1593675660	$1	-
https://spatialcinematics.itch.io/handtracking-physics-playerground	628406	Handtracking Physics Playerground	SpatialCinematics	-	Simulation	49 MB	First-Person, hand-tracking, Oculus Quest, Open Source, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMzNTExMTIucG5n/315x250%23c/ut4Zjn.png,https://img.itch.zone/aW1hZ2UvNjI4NDA2LzMzNTExMDQucG5n/347x500/17q0h8.png,https://img.itch.zone/aW1hZ2UvNjI4NDA2LzMzNTExMDUucG5n/347x500/Bt7lPp.png,https://img.itch.zone/aW1hZ2UvNjI4NDA2LzMzNTExMDcucG5n/347x500/vexBn8.png,https://img.itch.zone/aW1hZ2UvNjI4NDA2LzMzNTExMDYucG5n/347x500/mqAk%2Fm.png	Demo for an open-source VR interaction framework	-	1588167360	-	gear,head,hands
https://krakendono.itch.io/bth	694249	Bring The Heat	Krakendono	-	Sports	41 MB	basketball, indie, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM4Mjg1NDMuanBn/315x250%23c/grLiHH.jpg,https://img.itch.zone/aW1hZ2UvNjk0MjQ5LzM4Mjg2NTgucG5n/347x500/TePzTY.png,https://img.itch.zone/aW1hZ2UvNjk0MjQ5LzM4Mjg2NjAucG5n/347x500/Jz63Pt.png,https://img.itch.zone/aW1hZ2UvNjk0MjQ5LzM4Mjg2NTkucG5n/347x500/bZBCEP.png,https://img.itch.zone/aW1hZ2UvNjk0MjQ5LzM4Mjg2NTYucG5n/347x500/bI659A.png,https://img.itch.zone/aW1hZ2UvNjk0MjQ5LzM4Mjg2NTcucG5n/347x500/SqNcAP.png,https://img.itch.zone/aW1hZ2UvNjk0MjQ5LzM4Mjg2NjEucG5n/347x500/GHVjvz.png	BasketBall VR	-	1594491780	-	gear,head
https://r4ndomthunder.itch.io/n-e-z-project	693612	Project N E Z	R4ndomThunder	-	Puzzle	49 MB	3D, Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM4MjU2MzEucG5n/315x250%23c/u%2B98Zx.png,https://img.itch.zone/aW1hZ2UvNjkzNjEyLzM4MjU2MjgucG5n/347x500/WIJdmE.png,https://img.itch.zone/aW1hZ2UvNjkzNjEyLzM4MjU2MjkucG5n/347x500/Vnt5Tc.png	"Project N E Z" is an adventure - puzzle game where all the scientific logics of our world are questioned.	-	1594452660	-	gear,head,hands
https://majorskyworksllc.itch.io/rocket-launch-xr	605799	Rocket Launch XR for Oculus Quest	MajorSkyWorksLLC	-	Simulation	268 MB	Exploration, Oculus Quest, Physics, quest, rocket, Singleplayer, Virtual Reality (VR), world-scale	https://img.itch.zone/aW1nLzMzMTcxMzkuanBn/315x250%23c/Ocmg7Z.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMyMTQ0NTguanBn/347x500/2xCcm9.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMjMuanBn/347x500/hbjyBQ.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMTcuanBn/347x500/6UQ5d6.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMjEuanBn/347x500/CB3WIJ.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMjIuanBn/347x500/T8ELSz.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMTYuanBn/347x500/UF3rm4.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMTUuanBn/347x500/gIZam6.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMDkuanBn/347x500/GYhOGe.jpg,https://img.itch.zone/aW1hZ2UvNjA1Nzk5LzMzMDQyMjYuanBn/347x500/RIUuCy.jpg	Feel the awesome scale and power of real world rockets on the Oculus Quest	-	1587670620	$4.49	-
https://controltowervr.itch.io/control-tower-vr	592138	Control Tower VR	controltowervr	-	Action	213 MB	airplane, air-traffic, air-traffic-controller, enless, final-approach, Flight, flight-control, Oculus Quest, plane, quest	https://img.itch.zone/aW1nLzMxMzExNTUucG5n/315x250%23c/NE9kbD.png,https://img.itch.zone/aW1hZ2UvNTkyMTM4LzMxMzExNTguanBn/347x500/J7jTg5.jpg,https://img.itch.zone/aW1hZ2UvNTkyMTM4LzMzMjM5NjAuanBn/347x500/6KPdl5.jpg,https://img.itch.zone/aW1hZ2UvNTkyMTM4LzMzMjM5NjIuanBn/347x500/CNdTuP.jpg,https://img.itch.zone/aW1hZ2UvNTkyMTM4LzMzMjM5NjMuanBn/347x500/gdXNqY.jpg,https://img.itch.zone/aW1hZ2UvNTkyMTM4LzMzMjM5NjUuanBn/347x500/ceFSTP.jpg	-	5.0,2	1596481320	$4.99	-
https://yxt0531.itch.io/rhythm-thrower	622161	Rhythm Thrower	Nono Kros	-	Rhythm	98 MB	Music, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMzMTI5MDkucG5n/315x250%23c/XW%2FidU.png,https://img.itch.zone/aW1hZ2UvNjIyMTYxLzMzMTA2MzMucG5n/347x500/uSXBEm.png,https://img.itch.zone/aW1hZ2UvNjIyMTYxLzMzMTA2MzQucG5n/347x500/51Mq07.png,https://img.itch.zone/aW1hZ2UvNjIyMTYxLzMzMTA2MzUucG5n/347x500/EyG%2BsD.png	Hand tracking rhythm dart game for Oculus Quest.	-	1588248300	-	
https://controltowervr.itch.io/control-tower-vr-demo	623766	Control Tower VR Demo	controltowervr	-	Action	96 MB	airplane, air-traffic, air-traffic-controller, Endless, final-approach, Flight, flight-control, Oculus Quest, plane, quest	https://img.itch.zone/aW1nLzMzMjIwODUucG5n/315x250%23c/YA1OvZ.png,https://img.itch.zone/aW1hZ2UvNjIzNzY2LzMzMjM5NTkuanBn/347x500/J0RniL.jpg,https://img.itch.zone/aW1hZ2UvNjIzNzY2LzMzMjM5NTguanBn/347x500/qjG0Ig.jpg,https://img.itch.zone/aW1hZ2UvNjIzNzY2LzMzMjM5NTcucG5n/347x500/9xLYjB.png,https://img.itch.zone/aW1hZ2UvNjIzNzY2LzMzMjM5NjguanBn/347x500/OEHv8Y.jpg	-	4.0,1	1593735180	-	gear,head,hands
https://stormingtech.itch.io/rest-in-pieces-oculus-quest	670624	Rest In Pieces - SideQuest	StormingTech	-	Shooter	790 MB	Horror, Oculus Rift, quest, sidequest, Survival Horror, Virtual Reality (VR), Zombies	https://img.itch.zone/aW1nLzM3ODE5OTUucG5n/315x250%23c/6r8%2F%2B0.png,https://img.itch.zone/aW1hZ2UvNjcwNjI0LzM3ODkwNDcucG5n/347x500/COuViM.png,https://img.itch.zone/aW1hZ2UvNjcwNjI0LzM3ODkwNDgucG5n/347x500/tSsuhi.png,https://img.itch.zone/aW1hZ2UvNjcwNjI0LzM3ODkwNDkucG5n/347x500/a17NeH.png,https://img.itch.zone/aW1hZ2UvNjcwNjI0LzM3ODkwNTAucG5n/347x500/r9N86a.png,https://img.itch.zone/aW1hZ2UvNjcwNjI0LzM3ODkwNTEucG5n/347x500/ISa%2BQh.png,https://img.itch.zone/aW1hZ2UvNjcwNjI0LzM3ODkwNTIucG5n/347x500/67o5Co.png	VR Horror Survival Shooter	5.0,1	1598264400	$3.99	-
https://sloppy-studios.itch.io/car-parking-simulator	621140	Car Parking Simulator	Sloppy Studios	-	Racing	354 MB	Oculus Quest, Oculus Rift, Singleplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM0OTExNTMucG5n/315x250%23c/LETT2X.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM3ODY0MTQucG5n/347x500/wXmwas.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM3ODY0MTIucG5n/347x500/L6R5sR.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM1NDc1MTUuanBn/347x500/6aF%2BFh.jpg,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM1NDc1MTIucG5n/347x500/uFVLPo.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM3ODY0MTcucG5n/347x500/YlC6eZ.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM1NDc1MTMucG5n/347x500/B95e9X.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM1NDc1MTcuanBn/347x500/vY3qT4.jpg,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM3ODY0MTgucG5n/347x500/oSBrCZ.png,https://img.itch.zone/aW1hZ2UvNjIxMTQwLzM1NDc1MTguanBn/347x500/T1m2Al.jpg	Car Parking Simulator is a fully interactive and realistic car parking experience	5.0,3	1601196000	$9.99	-
https://axegend-vr-game.itch.io/axegend	600830	Axegend VR	Axegend VR Game	-	Action	398 MB	Casual, indie, Roguelike, Virtual Reality (VR)	https://img.itch.zone/aW1nLzMxODQ1ODcucG5n/315x250%23c/LTl8yB.png,https://img.itch.zone/aW1hZ2UvNjAwODMwLzMxODQ0OTEucG5n/347x500/3kn9ma.png,https://img.itch.zone/aW1hZ2UvNjAwODMwLzMxODQ0OTMucG5n/347x500/CIF8JE.png,https://img.itch.zone/aW1hZ2UvNjAwODMwLzMxODQ0OTQucG5n/347x500/NUMmOA.png,https://img.itch.zone/aW1hZ2UvNjAwODMwLzMxODQ0OTguanBn/347x500/OjKcaR.jpg,https://img.itch.zone/aW1hZ2UvNjAwODMwLzMxODQ1MDAucG5n/347x500/GIOkh4.png	Axegend VR is a Roguelike strategic action adventure game.	5.0,1	1587543600	-	gear,head
https://stormingtech.itch.io/escapelegacysidequest	677312	Escape Legacy - SideQuest	StormingTech	-	Puzzle	608 MB	3D, Escape Game, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3NDI1ODgucG5n/315x250%23c/MWJDzx.png,https://img.itch.zone/aW1hZ2UvNjc3MzEyLzM3NDI2MTkuanBn/347x500/UANeTO.jpg,https://img.itch.zone/aW1hZ2UvNjc3MzEyLzM3NDI2MjAuanBn/347x500/jAKzK9.jpg,https://img.itch.zone/aW1hZ2UvNjc3MzEyLzM3NDI2MjEuanBn/347x500/VxoWxq.jpg	Explore numerous rooms and locations, find hidden items,clues and escape before time runs out!	5.0,1	1598165640	$2.99	-
https://dofdev.itch.io/snake-in-a-box	498758	Snake in a Box	dofdev	-	Puzzle	44 MB	Arcade, classic, Cute, High Score, Non violent, Remake, Retro, snake, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NTk5NzcuZ2lm/315x250%23cm/wRu%2B3m.gif,https://img.itch.zone/aW1hZ2UvNDk4NzU4LzQzMTYyODYucG5n/347x500/asY2Yc.png,https://img.itch.zone/aW1hZ2UvNDk4NzU4LzQzMTYyODcucG5n/347x500/7vrRGZ.png,https://img.itch.zone/aW1hZ2UvNDk4NzU4LzQzMTYyODgucG5n/347x500/DivAHQ.png,https://img.itch.zone/aW1hZ2UvNDk4NzU4LzQzMTYyODkucG5n/347x500/voX2kn.png,https://img.itch.zone/aW1hZ2UvNDk4NzU4LzQzMTYyOTAucG5n/347x500/4nnVJW.png,https://img.itch.zone/aW1nLzQyMTk3ODUuZ2lm/original/7uqXxn.gif,https://img.itch.zone/aW1nLzQyMTk3ODkuZ2lm/original/ulDPfB.gif,https://img.itch.zone/aW1nLzM0ODc4NDcucG5n/original/DwIIJo.png	vr snake zencore	-	1604735580	$3	-
https://setsune.itch.io/rulent-tower-vr	600645	Rulent Tower VR	Setsune	-	Role Playing	58 MB	anthro, Furry, Game Boy, Oculus Quest, Oculus Rift, Parody, quest, Retro, Virtual Reality (VR), Voxel	https://img.itch.zone/aW1nLzMxODMzOTEuanBn/315x250%23c/SKBd%2Fu.jpg,https://img.itch.zone/aW1hZ2UvNjAwNjQ1LzMxODMzOTIuanBn/347x500/R%2FkL7F.jpg,https://img.itch.zone/aW1hZ2UvNjAwNjQ1LzMxODMzOTUuanBn/347x500/Q0kUn7.jpg,https://img.itch.zone/aW1hZ2UvNjAwNjQ1LzMzMTM5NDMuanBn/347x500/5%2BZgRJ.jpg,https://img.itch.zone/aW1hZ2UvNjAwNjQ1LzMzMTM5NDQuanBn/347x500/iN1Ioi.jpg	Witness Beautiful Game Boy Graphics in VIRTUALEST of REALITIES!	-	1594223580	-	gear,head,hands
https://saoigames.itch.io/quest-hand-demo	683609	I am Supernatural VR	saoigames	-	-	35 MB	Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3NTk2MTQuanBn/315x250%23c/BHhN8A.jpg,https://img.itch.zone/aW1hZ2UvNjgzNjA5LzM3NTk2MjEuanBn/347x500/jaRfPG.jpg,https://img.itch.zone/aW1hZ2UvNjgzNjA5LzM3NTk2MTkuanBn/347x500/pKxAME.jpg,https://img.itch.zone/aW1hZ2UvNjgzNjA5LzM3NTk2MjIuanBn/347x500/JxcSPG.jpg,https://img.itch.zone/aW1nLzM3NTk3MDMuanBn/original/su2Kd%2F.jpg,https://img.itch.zone/aW1nLzM3NTk2ODguanBn/original/PpfCBT.jpg,https://img.itch.zone/aW1nLzM3NTk2ODcuanBn/original/lMyw5E.jpg	Press Button with your hands	-	1594600020	-	gear,head,hands
https://kosmiq-exp.itch.io/hand-spell	681461	Hand Spell [Hand-Tracking Demo]	KOSMIQ EXP	-	Role Playing	72 MB	Roguelike, Turn-based, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3NDYzOTgucG5n/315x250%23c/v43%2Fhb.png,https://img.itch.zone/aW1hZ2UvNjgxNDYxLzM3NDY1MDEucG5n/347x500/HIt7Pw.png,https://img.itch.zone/aW1hZ2UvNjgxNDYxLzM3NDY0OTkucG5n/347x500/4yuRjs.png,https://img.itch.zone/aW1hZ2UvNjgxNDYxLzM3NDY1MDAucG5n/347x500/VztV5t.png	VR Hand Tracking RPG with roguelike elements.	-	1605175920	-	gear,head,hands
https://baronboese.itch.io/totally-realistic-space-combat-simulator	580121	Totally Realistic Space Combat Simulator for Oculus Quest	BaronBoese	-	Simulation	85 MB	Oculus Quest, Singleplayer, Space Sim	https://img.itch.zone/aW1nLzMxNjIyODkucG5n/315x250%23c/H9O12V.png,https://img.itch.zone/aW1hZ2UvNTgwMTIxLzMyNTM4NTIucG5n/347x500/TXYE53.png,https://img.itch.zone/aW1hZ2UvNTgwMTIxLzMyNTM4NTEucG5n/347x500/qlg6ka.png,https://img.itch.zone/aW1hZ2UvNTgwMTIxLzMyNTM4NTMucG5n/347x500/J3wrw%2F.png,https://img.itch.zone/aW1hZ2UvNTgwMTIxLzMyNTM4NzQucG5n/347x500/%2Bq1%2F%2B1.png,https://img.itch.zone/aW1nLzMyNTM5MjkucG5n/original/q6iAg5.png,https://img.itch.zone/aW1nLzMxNjI0MTkucG5n/original/am2uv0.png	Oculus Quest space combat.	-	1587408840	$1	-
https://cobleygames.itch.io/beast-of-stormy-forest-demo	673856	Beast Of Stormy Forest Demo	CobleyGames	-	Puzzle	421 MB	Detective, Escape Game, Mystery, Oculus Quest, Oculus Rift, Singleplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzM3NDYzMzUuanBn/315x250%23c/Jmpq47.jpg,https://img.itch.zone/aW1hZ2UvNjczODU2LzM3NDM0ODUuanBn/347x500/CfBPrf.jpg,https://img.itch.zone/aW1hZ2UvNjczODU2LzM3NDM0ODYuanBn/347x500/8LWKkY.jpg,https://img.itch.zone/aW1hZ2UvNjczODU2LzM3NDM0ODcuanBn/347x500/ridtfy.jpg	VR escape room style adventure game	-	1593799320	-	gear,head
